threshold,approve_rate,book_default_rate,total_profit,avg_profit_per_loan
0.5550753768844221,0.9762371846266696,0.22330677290836654,37652041.52374484,131.5860820708214
0.559497487437186,0.9762371846266696,0.22330677290836654,37652041.52374484,131.5860820708214
0.5639195979899497,0.981354804592211,0.22516339869281046,32970011.864822198,114.62248597143025
0.5683417085427136,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.5727638190954774,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.5771859296482412,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.581608040201005,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.5860301507537689,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.5904522613065327,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.5948743718592965,0.9820166834410876,0.2253625353502366,32492507.120593958,112.88627167254027
0.5992964824120603,0.986878422408352,0.2272599988245828,26863780.672618806,92.87102794595434
0.6037185929648241,0.986878422408352,0.2272599988245828,26863780.672618806,92.87102794595434
0.608140703517588,0.986878422408352,0.2272599988245828,26863780.672618806,92.87102794595434
0.6125628140703517,0.986878422408352,0.2272599988245828,26863780.672618806,92.87102794595434
0.6169849246231156,0.986878422408352,0.2272599988245828,26863780.672618806,92.87102794595434
0.6214070351758794,0.9872230088193651,0.22739494055847387,26493022.972468562,91.557309139026
0.6258291457286432,0.9887071186093721,0.22790593350471886,25238574.27220133,87.09113087596863
0.630251256281407,0.9900479350403439,0.2284381159799854,23766309.585324228,81.89969807615832
0.6346733668341709,0.9933505057914399,0.22983211749028012,19784942.968611464,67.95306628958862
0.6390954773869347,0.9942409716654441,0.23020276785499816,18594520.95827723,63.807262302052486
0.6435175879396985,0.9942443834120879,0.23020540941191003,18589782.528277233,63.790783439174085
0.6479396984924624,0.9942443834120879,0.23020540941191003,18589782.528277233,63.790783439174085
0.6523618090452261,0.9942443834120879,0.23020540941191003,18589782.528277233,63.790783439174085
0.65678391959799,0.9943774415311919,0.23026381250064332,18479489.421484247,63.4038277395439
0.6612060301507537,0.9943808532778355,0.2302664534855794,18472619.551484246,63.3800394962027
0.6656281407035176,0.9943808532778355,0.2302664534855794,18472619.551484246,63.3800394962027
0.6700502512562814,0.9943808532778355,0.2302664534855794,18472619.551484246,63.3800394962027
0.6744723618090452,0.9943808532778355,0.2302664534855794,18472619.551484246,63.3800394962027
0.678894472361809,0.9970454274065608,0.23149887592005175,14790395.88308318,50.61061625273553
0.6833165829145729,0.9970454274065608,0.23149887592005175,14790395.88308318,50.61061625273553
